Date/Time (UT)	X (nT)	Y (nT)	Z (nT)	F (nT)

2018-10-27 05:55:00	22588.30	2282.20	42892.10	48530.12	
2018-10-27 05:56:00	22588.50	2282.00	42892.10	48530.30	
2018-10-27 05:57:00	22589.40	2282.10	42891.70	48530.37	
2018-10-27 05:58:00	22588.80	2283.10	42891.90	48530.31	
2018-10-27 05:59:00	22589.30	2282.30	42891.60	48530.14	
2018-10-27 06:00:00	22588.90	2283.40	42891.80	48530.29	
2018-10-27 06:01:00	22589.10	2283.10	42891.90	48530.45	
2018-10-27 06:02:00	22589.20	2283.70	42891.60	48530.16	
2018-10-27 06:03:00	22589.80	2283.20	42891.70	48530.61	
2018-10-27 06:04:00	22589.00	2283.50	42892.00	48530.52	
2018-10-27 06:05:00	22588.80	2283.50	42892.00	48530.32	
2018-10-27 06:06:00	22589.20	2283.90	42891.60	48530.17	
2018-10-27 06:07:00	22589.40	2283.90	42891.80	48530.44	
2018-10-27 06:08:00	22590.30	2283.70	42891.20	48530.32	
2018-10-27 06:09:00	22590.20	2283.50	42891.50	48530.53	
2018-10-27 06:10:00	22589.90	2284.10	42891.40	48530.33	
2018-10-27 06:11:00	22590.00	2283.10	42891.60	48530.51	
2018-10-27 06:12:00	22590.30	2283.40	42891.40	48530.48	
2018-10-27 06:13:00	22589.40	2283.10	42892.10	48530.67	
2018-10-27 06:14:00	22589.80	2283.60	42891.60	48530.54	
2018-10-27 06:15:00	22589.40	2283.10	42891.80	48530.41	
2018-10-27 06:16:00	22589.00	2283.30	42892.10	48530.59	
2018-10-27 06:17:00	22588.40	2283.40	42892.00	48530.13	
2018-10-27 06:18:00	22588.10	2283.40	42892.10	48529.98	
2018-10-27 06:19:00	22587.70	2283.00	42892.30	48530.05	
2018-10-27 06:20:00	22587.50	2283.50	42892.00	48529.61	
2018-10-27 06:21:00	22586.80	2283.10	42892.30	48529.54	
2018-10-27 06:22:00	22586.80	2282.70	42892.10	48529.44	
2018-10-27 06:23:00	22586.20	2282.90	42892.10	48529.17	
2018-10-27 06:24:00	22585.50	2283.00	42892.40	48529.11	
2018-10-27 06:25:00	22585.20	2283.60	42892.60	48529.18	
2018-10-27 06:26:00	22585.10	2283.80	42892.60	48529.14	
2018-10-27 06:27:00	22585.30	2284.50	42892.80	48529.45	
2018-10-27 06:28:00	22585.00	2284.10	42892.80	48529.29	
2018-10-27 06:29:00	22585.60	2284.90	42892.60	48529.43	
2018-10-27 06:30:00	22585.20	2284.70	42892.70	48529.32	
2018-10-27 06:31:00	22585.60	2284.80	42892.40	48529.24	
2018-10-27 06:32:00	22586.00	2284.40	42892.20	48529.23	
2018-10-27 06:33:00	22585.40	2284.80	42892.30	48529.07	
2018-10-27 06:34:00	22585.10	2284.50	42892.50	48529.09	
